akuta	0		　彼は不快な眼をあげて、両側の町家を眺めた。町家のものは、彼の気分とは没交渉に、皆その日の生計を励んでいる。だから「諸国」の柿色の暖簾、「本黄楊」の黄いろい櫛形の招牌、「駕籠」の掛行燈、「卜筮」の算木の旗、――そういうものが、無意味な一列を作って、ただ雑然と彼の眼底を通りすぎた。
akuta	0		「医科の和田といった日には、柔道の選手で、賄征伐の大将で、リヴィングストンの崇拝家で、寒中一重物で通した男で、――一言にいえば豪傑だったじゃないか？　それが君、芸者を知っているんだ。しかも柳橋の小えんという、――」
akuta	0		　バグダツドの或モスク（寺院）の前です。年をとつた乞食が一人、敷石の上にひれ伏してゐました。丁度礼拝の終つた時ですから、老若さまざまのアラビア人は薄暗いモスクの玄関から、朝日の光のさした町へ何人もぞろぞろ出て来るのです。が、誰一人この乞食に銭を投げてやるものはありません。その内に若い商人が一人、静かに石段を下りて来ました。商人は乞食の姿を見ると、ふとあはれに思つたのでせう、小銭を一枚投げてやりました。
akuta	0		「はい。中隊長は展望のため、木の上に登っていられたのであります。――その中隊長が木の上から、掴まえろと私に命令されました。」
miya	1		　その柱のやうになつた水は見えなくなり、大きな鮭や鱒がきらつきらつと白く腹を光らせて空中に抛り出されて、圓い輪を描いてまた水に落ちました。
miya	1		　それに狐の学校生徒がみんなこっちを向いて「食うだろうか。ね。食うだろうか。」なんてひそひそ話し合っているのです。かん子ははずかしくてお皿を手に持ったまままっ赤になってしまいました。すると四郎が決心して云いました。
miya	1		　ブドリたちはこんどは毎日とりをさせられました。その薪が、家のまわりに小山のように積み重なり、栗の木が青じろいひものかたちの花を枝いちめんにつけるころになりますと、あの板からはいあがって行った虫も、ちょうど栗の花のような色とかたちになりました。そして森じゅうの栗の葉は、まるで形もなくその虫に食い荒らされてしまいました。
akuta	0		　所がその声がまだ終らない中に、西の廊からただ一人、悠然と庭へ御下りになった、尊げな御僧がございます。金襴の袈裟、水晶の念珠、それから白い双の眉毛――一目見ただけでも、天が下に功徳無量の名を轟かせた、横川の僧都だと申す事は疑おうようもございません。僧都は年こそとられましたが、たぶたぶと肥え太った体を徐に運びながら、摩利信乃法師の眼の前へ、おごそかに歩みを止めますと、
akuta	0		　武器それ自身は恐れるに足りない。恐れるのは武人の伎倆である。正義それ自身も恐れるに足りない。恐れるのは煽動家の雄弁である。武后は人天を顧みず、冷然と正義を蹂躪した。しかし徐敬業の乱に当り、駱賓王の檄を読んだ時には色を失ふことを免れなかつた。「一抔土未乾六尺孤安在」の双句は天成のデマゴオクを待たない限り、発し得ない名言だつたからである。
akuta	0		　翁は、また眦に皺をよせて、笑った。往来の影は、いよいよ長くなったらしい。吹くともなく渡る風のせいであろう、そこここに散っている桜の花も、いつの間にかこっちへ吹きよせられて、今では、雨落ちの石の間に、点々と白い色をこぼしている。
akuta	0		　けれども僕は四五分の後、電話に向はなければならなかつた。電話は何度返事をしても、唯何か曖昧な言葉を繰り返して伝へるばかりだつた。が、それは兎も角もモオルと聞えたのに違ひなかつた。僕はとうとう電話を離れ、もう一度部屋の中を歩き出した。しかしモオルと云ふ言葉だけは妙に気になつてならなかつた。
akuta	0		　久米が、皆をふり返ってこう言った。そこで、皆ひなたへ出た。僕はやはり帽子をあげて立っている。僕のとなりには、ジョオンズが、怪しげなパナマをふっている。その前には、背の高い松岡と背の低い菊池とが、袂を風に翻しながら、並んで立っている。そうして、これも帽子をふっている。時々、久米が、大きな声を出して、「成瀬」と呼ぶ。ジョオンズが、口笛をふく。君の弟が、ステッキをふりまわして「兄さん万歳」を連叫する。――それが、いよいよ、君が全く見えなくなるまで、続いた。
akuta	0		　こんな葛藤が一週間に何度もある。従ってお君さんは、滅多にお松さんとは口をきかない。いつも自働ピアノの前に立っては、場所がらだけに多い学生の客に、無言の愛嬌を売っている。あるいは業腹らしいお松さんに無言ののろけを買わせている。
akuta	0		一九二六年四月二十日水曜日の朝端しなくも東京に発表せられしロイテル電報は政治社会及商業社会に少なからぬ畏懼と激動とを与へぬ　報は火曜日の夜日本領瓜哇発にて其文左の如し
akuta	0		　僕等は発行所へはいる前にあの空罎を山のように積んだ露路の左側へ立ち小便をした。念の為に断って置くが、この発頭人は僕ではない。僕は唯先輩たる斎藤さんの高教に従ったのである。
akuta	0		　そのうちに彼は学校を出、或雑誌社へ勤めることになつた。けれども彼等の会合へ顔を出すことは怠らなかつた。彼等は相変らず熱心に彼等の問題を論じ合つてゐた。のみならず地下水の石を鑿つやうにじりじり実行へも移らうとしてゐた。
akuta	0		　しばらく沈黙が続いた後で、野村はふと思出したようにこう尋ねた。と同時に俊助は、彼の心が何分かの間、ほとんど白紙のごとく空しかったのに気がついた。彼はちょいと顔をしかめて、冷くなった珈琲を飲み干すと、すぐに以前のような元気を恢復して、
miya	1		　五六日続いた雨の、やっとあがった朝でした。黄金の日光が、青い木や稲を、照してはゐましたが、空には、方角の決まらない雲がふらふら飛び、山脈も非常に近く見えて、なんだかまだほんたうに霽れたといふやうな気がしませんでした。
akuta	0		「旦那え、この酒なら御口に合ひやせう。これから甲州路へかかつて御覧なさいやし。とてもかう云ふ酒は飲めませんや。へへ、古い洒落だが与右衛門の女房で、私ばかりかさねがさね――」
miya	1		「みなさん休みは面白かったね。朝から水泳ぎもできたし林の中で鷹にも負けないくらい高く叫んだりまた兄さんの草刈りについて行ったりした。それはほんとうにいいことです。けれどももう休みは終りました。これからは秋です。むかしから秋は一番勉強のできる時だといってあるのです。ですから、みなさんも今日から又しっかり勉強しましょう。みなさんは休み中でいちばん面白かったことは何ですか。」
akuta	0		　妻の貞操や処女の童貞の如きは、全然、彼等の名誉の観念に一任されてゐるが、不貞の妻などといふものは、殆んど一人もゐないといつてもいい。尤もこれは、貞操を破つたが最後、直ちに死を受けるといふ事実のために、一層厳守されてゐることは事実である。
akuta	0		「鳶が？………うん、鳶も沢山いる。そら、いつか張継尭と譚延※との戦争があった時だね、あの時にゃ張の部下の死骸がいくつもこの川へ流れて来たもんだ。すると又鳶が一人の死骸へ二羽も三羽も下りて来てね………」
akuta	0		　これにはさすがの私もしばらくの間は呆れ果てて、二の句をつぐ事さえ忘れて居りましたが、甥は若い者らしい、一図に思いつめた調子で、
akuta	0		　二三年の夏である。僕は銀座を歩いてゐるうちに二人の女を発見した。それも唯の女ではない。はつと思ふほど後ろ姿の好い二人の女を発見したのである。
akuta	0		　お鈴の声は「離れ」に近い縁側から響いて来るらしかった。甲野はこの声を聞いた時、澄み渡った鏡に向ったまま、始めてにやりと冷笑を洩らした。それからさも驚いたように「はい唯今」と返事をした。
miya	1		　ジヨバンニはもういろいろなことで胸がいつぱいで、なんにも云へずに、博士の前をはなれましたが、早くお母さんにお父さんの歸ることを知らせようと思ふと、牛乳を持つたまま、もう一目散に河原を街の方へ走りました。
akuta	0		　もし次手につけ加へるとすれば、それは最初の興味を惹いた能の看客のことである。バアナアド・シヨウはバイロイトのワグナアのオペラを鑑賞するには仰向けに寝ころんだなり、耳だけあけてゐるのに限ると云つた。かう云ふ忠告を必要とするのは遠い西洋の未開国だけである。日本人は皆、学ばずとも鑑賞の道を心得てゐるらしい。その晩も能の看客は大抵謡本を前にしたまま、滅多に舞台などは眺めなかつた！
akuta	0		　考えれば、まだきのうのように思われるが、実はもう一年になった。――あの女が、盗みの咎で、検非違使の手から、右の獄へ送られる。おれがそれと、ふとした事から、牢格子を隔てて、話し合うような仲になる。それから、その話が、だんだんたび重なって、いつか互いに身の上の事まで、打ち明け始める。とうとう、しまいには、猪熊のばばや同類の盗人が、牢を破ってあの女を救い出すのを、見ないふりをして、通してやった。
miya	1		　私たちはそれを汀まで持って行って洗ひそれからそっと新聞紙に包みました。大きなのは三貫目もあったでせう。掘り取るのが済んであの荒い瀬の処から飛び込んで行くものもありました。けれども私はその溺れることを心配しませんでした。なぜなら生徒より前に、もう校長が飛び込んでゐてごくゆっくり泳いで行くのでしたから。
akuta	0		　俳画展覧会へ行つて見たら、先づ下村為山さんの半折が、皆うまいので驚いた。が、実を云ふと、うまい以上に高いのでも驚いた。尤もこれは為山さんばかりぢやない。諸先生の俳画に対して、皆多少は驚いたのである。かう云ふと、諸先生の画を軽蔑するやうに聞えるかも知れないが、決してさう云ふつもりぢやない。それより寧ろ、頭のどこかに俳画と云ふものと、値段の安いと云ふ事とを結びつけるものが、予め存在したと云つた方が適当である。
akuta	0		　保吉はやむを得ず風中や如丹と、食物の事などを話し合った。しかし話ははずまなかった。この肥った客の出現以来、我々三人の心もちに、妙な狂いの出来た事は、どうにも仕方のない事実だった。
miya	1		　楢夫もやうやく泣きじゃくるだけになりました。けむりの中で泣いて眼をこすったもんですから眼のまはりが黒くなってちょっと小さな狸のやうに見えました。
akuta	0		小説家　そうですね。ウェデキンドの芝居だと、この半時間ばかりの間にも、不遇の音楽家が飛びこんで来たり、どこかの奥さんが自殺したり、いろいろな事件が起るのですが、――御待ちなさいよ。事によると机の抽斗に、まだ何か発表しない原稿があるかも知れません。
akuta	0		　幼いクリストはエヂプトへ行つたり、更に又「ガリラヤのうちに避け、ナザレと云へる邑」に止まつたりしてゐる。我々はかう云ふ幼な児を佐世保や横須賀に転任する海軍将校の家庭にも見出すであらう。クリストのボヘミア的精神は彼自身の性格の前にかう云ふ境遇にも潜んでゐたかも知れない。
akuta	0		　僕はそちらを向いたまま、説教因縁除睡鈔と言う本を読んでいた。これは和漢の話を享保頃の坊さんの集めた八巻ものの随筆である。しかし面白い話は勿論、珍らしい話も滅多にない。僕は君臣、父母、夫婦と五倫部の話を読んでいるうちにそろそろ睡気を感じ出した。それから枕もとの電燈を消し、じきに眠りに落ちてしまった。――
akuta	0		後記。「さん・せばすちあん」は伝説的色彩を帯びた唯一の日本の天主教徒である。浦川和三郎氏著「日本に於ける公教会の復活」第十八章参照。
akuta	0		　彼はわからないと云う口の下から、すぐまたこう尋ねずにはいられなかった。実際思兼尊の言葉は、真面目とも不真面目ともつかない内に、蜜か毒薬か、不思議なほど心を惹くものが潜んでいたのであった。
akuta	0		「もしお前が黙っていたら、おれは即座にお前の命を絶ってしまおうと思っていたのだ。――お前はもう仙人になりたいという望も持っていまい。大金持になることは、元より愛想がつきた筈だ。ではお前はこれから後、何になったら好いと思うな」
akuta	0		　第二の幽霊　慌てる筈さ。まあ、これを聞き給へ。「何となれば彼は終始一貫、芥川竜之介の小説が出ると、勇ましい悪口を云ひ続けた。……」
miya	1		　西の方の遠くの空でさっきまで一生けん命啼いていたひばりがこの時風に流されて羽を変にかしげながら二人のそばに降りて来たのでした。
miya	1		　そしてだんだん暑くなってきました。役所では窓に黄いろな日覆もできましたし隣りの所長の室には電気会社から寄贈になった直径七デシもある大きな扇風機も据えつけられました。あまり暑い日の午後などは所長が自分で立って間の扉をあけて、
miya	1		「ホーォ。」嘉ッコと嘉ッコの兄さんとは一所に叫びながら垣根の柳の木の下まで出て行きました。となりの垣根からも小さな黒い影がプイッと出てこっちへやって参ります。善コです。嘉ッコは走りました。
akuta	0		　その内に雲の影が移って、彼を囲む真夏の山々へ、一時に日の光が照り渡った。山々を埋める森の緑は、それと共に美しく湖の空に燃え上った。この時彼の心には異様な戦慄が伝わるのを感じた。彼は息を呑みながら、熱心に耳を傾けた。すると重なり合った山々の奥から、今まで忘れていた自然の言葉が声のない雷のように轟いて来た。
akuta	0		「何か大へんな間違いをしてね、――何をしたのだかわからないのよ。何か大へんな間違いをして汽車の線路へとびこんだ夢なの。そこへ汽車が来たものだから、――」
akuta	0		　先生は何とかいう法を行い、とうとう医者にもかからずにしまった。僕はこの三、四年の間は誰からも先生の噂を聞かない。あの面長の山田先生は或はもう列仙伝中の人々と一しょに遊んでいるのであろう。しかし僕は相変らず埃臭い空気の中に、――僕等をのせた円タクは僕のそんなことを考えているうちに江東橋を渡って走って行った。
miya	1		　ねずみ捕りは、とんだ疑いを受けたので、一日ぷんぷんおこっていました。夜になりました。ツェねずみが出て来て、さも大儀らしく言いました。
miya	1		　道が小さな橋にかゝる。螢がプイと飛んで行く。誰かがうしろで手をあげて大きくためいきをついた。それも間違ひかわからない。とにかくそらが少し明るくなった。夜明けにはまだ途方もないしきっと雲が薄くなって月の光が透って来るのだ。
miya	1		「こらこら、なぜわき見をするか。」とどなりました。するとそのはしらはまるで飛びあがるぐらゐびつくりして、足がぐにやんとまがりあわててまつすぐを向いてあるいて行きました。次から次とどしどしはしらはやつて来ます。
akuta	0		　まだ外に書きたい問題もあるが、菊池の芸術に関しては、帝国文学の正月号へ短い評論を書く筈だから、こゝではその方に譲って書かない事にした。序ながら菊池が新思潮の同人の中では最も善い父で且夫たる事をつけ加えて置く。
miya	1		　かま猫はあたりまへの猫にならうと何べん窓の外にねて見ましたが、どうしても夜中に寒くてくしやみが出てたまらないので、やつぱり仕方なく竈のなかに入るのでした。
akuta	0		　やつと遠い夕闇の中に、村外れの工事場が見えた時、良平は一思ひに泣きたくなつた。しかしその時もべそはかいたが、とうとう泣かずに駈け続けた。
miya	1		　お母さんは、曲げ物の二つの櫃と、達二の小さな弁当とを紙にくるんで、それをみんな一緒に大きな布の風呂敷に包み込みました。そして、達二が支度をして包みを背負っている間に、おっかさんは牛をうまやから追い出しました。
akuta	0		「土は何の為にあるか。艸木を生やす為にあるのである。では、艸木は何の為にあるか。我々蛙に影を与へる為にあるのである。従つて、全大地は我々蛙の為にあるのではないか。」
miya	1		おりるのか。仕方ない。木がめまぐるしいぞ。「一人ぢればみんな落ぢるぞ。」誰かうしろで叫んでいる。落ちてきたら全くみんな落ちる。大内がずうっと落ちた。
miya	1		　鳥は、ゆかや棚や机や、うちじゅうのあらゆる場所をふさぎました。梟が目玉を途方もない方に向けながら、しきりに「オホン、オホン」とせきばらいをします。
miya	1		　穂吉のお母さんの梟は、まるで火がついたように声をあげて泣きました。それにつれて林中の女のふくろうがみなしいんしいんと泣きました。
akuta	0		　わたしも亦あらゆる芸術家のように寧ろ※には巧みだった。が、いつも彼女には一籌を輸する外はなかった。彼女は実に去年の※をも五分前の※のように覚えていた。
akuta	0		　そんな対話を聞きながら、巻煙草を啣えた洋一は、ぼんやり柱暦を眺めていた。中学を卒業して以来、彼には何日と云う記憶はあっても、何曜日かは終始忘れている。――それがふと彼の心に、寂しい気もちを与えたのだった。その上もう一月すると、ほとんど受ける気のしない入学試験がやって来る。入学試験に及第しなかったら、………
akuta	0		「いかにもおれは峨眉山に棲んでゐる、鉄冠子といふ仙人だ。始めお前の顔を見た時、どこか物わかりが好ささうだつたから、二度まで大金持にしてやつたのだが、それ程仙人になりたければ、おれの弟子にとり立ててやらう。」と、快く願を容れてくれました。
akuta	0		　僕はある月のいい晩、詩人のトックと肘を組んだまま、超人倶楽部から帰ってきました。トックはいつになく沈みこんでひとことも口をきかずにいました。そのうちに僕らは火かげのさした、小さい窓の前を通りかかりました。そのまた窓の向こうには夫婦らしい雌雄の河童が二匹、三匹の子どもの河童といっしょに晩餐のテエブルに向かっているのです。するとトックはため息をしながら、突然こう僕に話しかけました。
akuta	0		「最後に、さう云ふ位置へ己を置いた相手が、あの眇だと云ふ事実も、確に己を不快にしてゐる。もしあれがもう少し高等な相手だつたら、己はこの不快を反撥する丈の、反抗心を起してゐたのに相違ない。何にしても、あの眇が相手では、いくら己でも閉口する筈だ。」
miya	1		　このときはもう冬のはじまりであの眼の碧い蜂の群はもうみんなめいめいの蝋でこさへた六角形の巣にはひって次の春の夢を見ながらしづかに睡って居りました。
akuta	0		　それから髪長彦は、二人の御姫様と三匹の犬とをひきつれて、黒犬の背に跨がりながら、笠置山の頂から、飛鳥の大臣様の御出になる都の方へまっすぐに、空を飛んでまいりました。その途中で二人の御姫様は、どう御思いになったのか、御自分たちの金の櫛と銀の櫛とをぬきとって、それを髪長彦の長い髪へそっとさして御置きになりました。が、こっちは元よりそんな事には、気がつく筈がありません。ただ、一生懸命に黒犬を急がせながら、美しい大和の国原を足の下に見下して、ずんずん空を飛んで行きました。
akuta	0		　男は葉巻に火をつけたまま、槐の枝に吊り下げた、支那風の鳥籠を眺めている。鳥は文鳥か何からしい。これも明暗の斑点の中に、止り木をあちこち伝わっては、時々さも不思議そうに籠の下の男を眺めている。男はその度にほほ笑みながら、葉巻を口へ運ぶ事もある。あるいはまた人と話すように、「こら」とか「どうした？」とか云う事もある。
akuta	0		　こう言うとともに、この子供は、家内中に聞えそうな声で、嬉しそうに笑いながら、馬琴につかまるのを恐れるように、急いで彼の側から飛びのいた。そうしてうまく祖父をかついだおもしろさに小さな手をたたきながら、ころげるようにして茶の間の方へ逃げて行った。
miya	1		　ツェねずみはびっくりしてよく見ますと、それは蟻でした。蟻の兵隊は、もう金米糖のまわりに四重の非常線を張って、みんな黒いまさかりをふりかざしています。二三十匹は金米糖を片っぱしから砕いたり、とかしたりして、巣へはこぶしたくです。ツェねずみはぶるぶるふるえてしまいました。
miya	1		「行ってみやう。」二人は、まるで一度に叫んで、そっちの方へ走りました。その白い岩になった処の入口に、〔プリオシン海岸〕といふ、瀬戸物のつるつるした標札が立って、向ふの渚には、ところどころ、細い鉄の欄干も植えられ、木製のきれいなベンチも置いてありました。
miya	1		「そうです、そしてまた私どもの善です。覚者の善は絶対です。それはマグノリアの木にもあらわれ、けわしい峯のつめたい巌にもあらわれ、谷の暗い密林もこの河がずうっと流れて行って氾濫をするあたりの度々の革命や饑饉や疫病やみんな覚者の善です。けれどもここではマグノリアの木が覚者の善でまた私どもの善です。」
akuta	0		　煙客翁はまるで放心したように、いつまでもこの画を見入っていました。が、画は見ていれば見ているほど、ますます神妙を加えて行きます。
miya	1		「よろしい、では。」と校長は、やっとのことに機嫌を直し、手早くあの死亡承諾書の、黄いろな紙をとり出して、豚の眼の前にひろげたのだ。
akuta	0		　女の目も亦猫とすれば、喉を鳴らしさうに媚を帯びてゐる。主人は返事をする代りにちよいと唯した。女は咄嗟に（！）勘定台の上へ小型のマツチを一つ出した。それから――もう一度しさうに笑つた。
akuta	0		　向うの家の二階の窓には、百合や薔薇の鉢植が行儀よく幾つも並んでゐる。が、その後には黄いろい窓掛が大抵重さうに下つてゐるから、部屋の中の主人の姿は、未だ一度も見た事がない。
akuta	0		「素戔嗚よ。お前は何を探しているのだ。お前の探しているものは、この山の上にもなければ、あの部落の中にもないではないか。おれと一しょに来い。おれと一しょに来い。お前は何をためらっているのだ。素戔嗚よ。……」
miya	1		　火皿が黒い油煙を揚げるその下で、一人の女が何かしきりにこしらへてゐる。酒呑童子に連れて来られて洗濯などをさせられてゐるそんなかたちではたらいてゐる。どうも私の食事の支度をしてゐるらしい。それならさっきもことわったのだ。
miya	1		　須利耶さまは童子をふりかえりました。そしたら童子はなんだかわらったまま、倒れかかっていられました。須利耶さまは愕ろいて急いで抱き留められました。童子はお父さんの腕の中で夢のようにつぶやかれました。
akuta	0		　仮に僕が何かの事で監獄にはいる様な事があつたら、その時にはペンと紙と本は与へて貰ひたいものだ。僕が縄をなつてみたところではじまらない話ではないか。
akuta	0		　日露戦争に戦場で負傷して、衛生隊に収容されないで一晩倒れてゐたものは満洲犬にちんぼこから食はれたさうだ。その次に腹を食はれる。これは話を聞いただけでもやり切れない。
miya	1		　そこへ鞭がピシッと来た。豚はまるで潰れそうになり、それでもようよう畜舎の外まで出たら、そこに大きな木の鉢に湯が入ったのが置いてあった。
akuta	0		「とかく人と申すものは年をとるに従って情ばかり剛くなるものと聞いております。大御所ほどの弓取もやはりこれだけは下々のものと少しもお変りなさりませぬ。正純も弓矢の故実だけは聊かわきまえたつもりでおります。直之の首は一つ首でもあり、目を見開いておればこそ、御実検をお断り申し上げました。それを強いてお目通りへ持って参れと御意なさるのはその好い証拠ではございませぬか？」
miya	1		「ははあ、わかった。ホンブレンさまと、一人はホ※ンブレンドだ。すると相手は誰だろう。わからんなあ。けれども、ふふん、こいつは面白い。いよいよ今日も問答がはじまった。しめ、しめ、これだから野宿はやめられん。」
miya	1		　ところが、又もやのろしが教会の方であがりました。まっ青なそらで、白いけむりがパッと開き、それからトントンと音が聞えました。けむりの中から出て来たのは、今度こそ全く支那風の五色の蓮華の花でした。なるほどやっぱり陳氏だ、お経にある青色青光、黄色黄光、赤色赤光、白色白光をやったんだなと、私はつくづく感心してそれを見上げました。全くその蓮華のはなびらは、ニュウファウンドランド島、ヒルテイ村ビジテリアン大祭の、新鮮な朝のそらを、かすかに光って舞い降りて来るのでした。
akuta	0		　浄観はほとんど傲然と斜に伝吉へ肩を示した。その拍子にふと伝吉は酒臭い浄観の息を感じた。と同時に昔の怒のむらむらと心に燃え上るのを感じた。それは父を見殺しにした彼自身に対する怒だった。理が非でも仇を打たなければ消えることを知らない怒だった。伝吉は武者震いをするが早いか、いきなり浄観を袈裟がけに斬った。……
miya	1		「まあ、静かになさい。僕たちは実に実に長い間堅く堅く結び合ってあのまっくらなまっくらなとこで一緒にまはりからのはげしい圧迫やすてきな強い熱にこらへて来たではありませんか。一時はあまりの熱と力にみんな一緒に気違ひにでもなりさうなのをじっとこらへて来たではありませんか。」
miya	1		「おお、発破だぞ。知らないふりしてろ。石とりやめて、早くみんな、下流へさがれ。」そこでみんなは、なるべくそっちを見ないようにしながら、いっしょに下流の方へ泳いだ。しゅっこは、木の上で手を額にあてて、もう一よく見きわめてから、どぶんと逆まに淵へ飛びこんだ。それから水を潜って、一ぺんにみんなへ追いついた。
akuta	0		　恋愛の死を想わせるのは進化論的根拠を持っているのかも知れない。蜘蛛や蜂は交尾を終ると、忽ち雄は雌の為に刺し殺されてしまうのである。わたしは伊太利の旅役者の歌劇「カルメン」を演ずるのを見た時、どうもカルメンの一挙一動に蜂を感じてならなかった。
miya	1		「いいや、頭の上が星でいっぱいです。おや、なんという大きな強い星なんだろう。それに見たこともない空の模様ではありませんか、いったいあの十三なる青い星はどこにあったのでしょう、こんな星は見たことも聞いたこともありませんね、僕たちぜんたいどこに来たんでしょうね」
miya	1		「大丈夫だよ。おれはね、どうもあの馬車だの町の乾物屋のおやじだの、あやしいと思っていたんだ。このごろはいつでも酔っているんだ、きっとあいつらがポラーノの広場を知ってるぜ。それにおれは野原でおかしな風に枯草を積んだ荷馬車に何べんもあってるんだ。ファゼーロ、お前ね、なんにも知らないふりして今夜はうちへ帰って寝ろ。おれはきっと五六日のうちにポラーノの広場をさがすから。」
akuta	0		「いや、まだそれだけでは安らかにはならない。わたしは体も丈夫だったし、一生食うに困らぬくらいの財産を持っていたのだよ。しかし一番しあわせだったのはやはり生まれてきた時に年よりだったことだと思っている。」
miya	1		　春になりますと、またあの男が六七人のあたらしい手下を連れて、たいへん立派ななりをしてやって来ました。そして次の日からすっかり去年のような仕事がはじまりました。
miya	1		「ああこれは降って来る。もうどんなに急いでもぬれないというわけにはいかない。からだの加減の悪いものは誰々だ。ひとりもないか。畑のものや木には大へんいいけれどもまさか今日こんなに急に降るとは思わなかった。私たちはもう帰らないといけない。」
akuta	0		　自分は新たに来た客とジョルジュ・サンドの話などをしていた。その時庭木の若葉の間に二つの車の幌が見えた。幌は垣の上にゆらめきながら、たちまち目の前を通り過ぎた。「一体十九世紀の前半の作家はバルザックにしろサンドにしろ、後半の作家よりは偉いですね」客は――自分ははっきり覚えている。客は熱心にこう云っていた。
akuta	0		　斯く二句を作り侍りしが、鴬は筍藪といひて老若の余情もいみじく籠り侍らん。蚕は熟語をしらぬ人は心のはこびをえこそ聞くまじけれ。是は筵の一字を入れて家に飼ひたるさまあらんとなり。」
akuta	0		　この言葉はわたしを不安にした。が、それ以上尋ねることはやはりわたしには考えものだった。わたしは何かあった場合に彼等に疑いをかけられない用心をする気もちも持ち合せていた。
akuta	0		　保吉はその遠い焚火に何か同情に似たものを感じた。が、踏切りの見えることはやはり不安には違いなかった。彼はそちらに背中を向けると、もう一度人ごみの中へ帰り出した。しかしまだ十歩と歩かないうちに、ふと赤革の手袋を一つ落していることを発見した。手袋は巻煙草に火をつける時、右の手ばかり脱いだのを持って歩いていたのだった。彼は後ろをふり返った。すると手袋はプラットフォオムの先に、手のひらを上に転がっていた。それはちょうど無言のまま、彼を呼びとめているようだった。
akuta	0		　女隠居は離れへ来る度に（清太郎は離れに床に就いていた。）いつもつけつけと口小言を言った。が、二十一になる清太郎は滅多に口答えもしたこともない。ただ仰向けになったまま、たいていはじっと目を閉じている。そのまた顔も透きとおるように白い。Ｎさんは氷嚢を取り換えながら、時々その頬のあたりに庭一ぱいの木賊の影が映るように感じたと云うことである。
akuta	0		「どうだろう。それでもまだ不服かい。不服なら――まあ、何とか云うよりも、僕の所まで来てくれ給え。刀も鎧もちょうど君に御誂えなのがある筈だ。厩には馬も五六匹いる。」
miya	1		　ハーシュは大きな名刺を受け取りました。赤髯の男はぐいぐいハーシュの手を引っぱって一台のよぼよぼの車のとこまで連れて行きました。
miya	1		　ぎらぎらのお日さまが東の山をのぼりました。シグナルとシグナレスはぱっと桃色に映えました。いきなり大きな幅広い声がそこらじゅうにはびこりました。
miya	1		　その正面の青じろい時計はかつきり第二時を示し、その振子は、風もなくなり汽車もうごかずしづかなしづかな野原のなかに、カチツカチツと正しく時を刻んで行くのでした。
akuta	0		　自分たちの間には、正月の膳が並んでゐた。Ｈはちよいと顔をしかめながら、屠蘇の盃へ口をあてて、それから吸物の椀を持つた儘、※々としてその下足札の因縁を辯じ出した。――
akuta	0		「家にあれば笥にもる飯を草まくら旅にしあれば椎の葉にもる」とは行旅の情をうたったばかりではない。我我は常に「ありたい」ものの代りに「あり得る」ものと妥協するのである。学者はこの椎の葉にさまざまの美名を与えるであろう。が、無遠慮に手に取って見れば、椎の葉はいつも椎の葉である。
akuta	0		　二人がこんな押問答を交換していると、突然、そこへ、暁星学校の制服を着た十ばかりの少年が、人ごみの中をくぐり抜けるようにして、勢いよく姿を現した。そうしてそれが俊助の顔を見ると、いきなり直立不動の姿勢をとって、愛嬌のある挙手の礼をして見せた。こちらの三人は思わず笑い出した。中でも一番大きな声を出して笑ったのは、野村だった。
akuta	0		　僕は給仕の退いた後、牛乳を入れない珈琲を飲み、前の小説を仕上げにかかつた。凝灰岩を四角に組んだ窓は雪のある庭に向つてゐた。僕はペンを休める度にぼんやりとこの雪を眺めたりした。雪は莟を持つた沈丁花の下に都会の煤煙によごれてゐた。それは何か僕の心に傷ましさを与へる眺めだつた。僕は巻煙草をふかしながら、いつかペンを動かさずにいろいろのことを考へてゐた。妻のことを、子供たちのことを、就中姉の夫のことを。……
miya	1		　平太が分教場の方へ行って大工さんたちの働きぶりを見て居りますと大工さんたちはくるくる廻ったり立ったり屈んだりして働くのは大へん愉快さうでしたがどう云ふ訳か横に歩くのがいやさうでした。
akuta	0		　僕は彼の言葉の通り、弘法麦の枯れ枯れになった砂の中へ片手を差しこんで見た。するとそこには太陽の熱がまだかすかに残っていた。
miya	1		ことしの夏、雨といっしょに、硝酸アムモニヤをみなさんの沼ばたけや蔬菜ばたけに降らせますから、肥料を使うかたは、その分を入れて計算してください。分量は百メートル四方につき百二十キログラムです。
miya	1		（とうとうまぎれ込んだ、人の世界のツェラ高原の空間から天の空間へふっとまぎれこんだのだ。）私は胸を躍らせながら斯う思いました。
akuta	0		　かえりに、女中が妙な行燈に火を入れて、門まで送って来たら、その行燈に白い蛾が何匹もとんで来た。それが甚、うつくしかった。
akuta	0		「しかし、英雄の器じゃありません。その証拠は、やはり今日の戦ですな。烏江に追いつめられた時の楚の軍は、たった二十八騎です。雲霞のような味方の大軍に対して、戦った所が、仕方はありません。それに、烏江の亭長は、わざわざ迎えに出て、江東へ舟で渡そうと云ったそうですな。もし項羽に英雄の器があれば、垢を含んでも、烏江を渡るです。そうして捲土重来するです。面目なぞをかまっている場合じゃありません。」
akuta	0		　しかし日本の歴史小説には、未だこの種の作品を見ない。日本のは大抵古人の心に、今人の心と共通する、云はばヒユマンな閃きを捉へた、手つ取り早い作品ばかりである。誰か年少の天才の中に、上記の新機軸を出すものはゐないか？
